cracking,mast,Observation,Item,cracking mast,3,2,O
hoist chains,change out,Item,Activity,change out hoist chains,0,1,HAS_ACTIVITY
change out,hoist chains,Activity,Item,change out hoist chains,1,0,O
pressure,accumulator,Attribute,Item,accumulator pressure,0,1,O
accumulator,pressure,Item,Attribute,accumulator pressure,1,0,HAS_ATTRIBUTE
pressure,track,Attribute,Item,track accumulator pressure,0,2,O
track,pressure,Item,Attribute,track accumulator pressure,2,0,HAS_ATTRIBUTE
pressure,check,Attribute,Activity,check track accumulator pressure,0,3,O
check,pressure,Activity,Attribute,check track accumulator pressure,3,0,O
accumulator,track,Item,Item,track accumulator,1,2,APPEARS_WITH
track,accumulator,Item,Item,track accumulator,2,1,O
accumulator,check,Item,Activity,check track accumulator,1,3,HAS_ACTIVITY
check,accumulator,Activity,Item,check track accumulator,3,1,O
track,check,Item,Activity,check track,2,3,HAS_ACTIVITY
check,track,Activity,Item,check track,3,2,O
hyd,adjust,Item,Activity,adjust hyd,0,1,HAS_ACTIVITY
adjust,hyd,Activity,Item,adjust hyd,1,0,O
propel,rh,Item,Location,rh propel,0,1,HAS_LOCATION
rh,propel,Location,Item,rh propel,1,0,O
propel,on,Item,Location,on rh propel,0,2,HAS_LOCATION
on,propel,Location,Item,on rh propel,2,0,O
propel,leak,Item,Observation,leak on rh propel,0,3,HAS_OBSERVATION
leak,propel,Observation,Item,leak on rh propel,3,0,O
propel,oil,Item,Consumable,oil leak on rh propel,0,4,HAS_CONSUMABLE
oil,propel,Consumable,Item,oil leak on rh propel,4,0,O
rh,on,Location,Location,on rh,1,2,O
on,rh,Location,Location,on rh,2,1,O
rh,leak,Location,Observation,leak on rh,1,3,O
leak,rh,Observation,Location,leak on rh,3,1,O
rh,oil,Location,Consumable,oil leak on rh,1,4,O
oil,rh,Consumable,Location,oil leak on rh,4,1,O
on,leak,Location,Observation,leak on,2,3,O
leak,on,Observation,Location,leak on,3,2,O
on,oil,Location,Consumable,oil leak on,2,4,O
oil,on,Consumable,Location,oil leak on,4,2,O
leak,oil,Observation,Consumable,oil leak,3,4,O
oil,leak,Consumable,Observation,oil leak,4,3,O
bent,cylinder,Observation,Item,cylinder bent,0,1,O
cylinder,bent,Item,Observation,cylinder bent,1,0,HAS_OBSERVATION
bent,arm,Observation,Item,arm cylinder bent,0,2,O
arm,bent,Item,Observation,arm cylinder bent,2,0,HAS_OBSERVATION
bent,pipe positioner,Observation,Item,pipe positioner arm cylinder bent,0,3,O
pipe positioner,bent,Item,Observation,pipe positioner arm cylinder bent,3,0,HAS_OBSERVATION
cylinder,arm,Item,Item,arm cylinder,1,2,O
arm,cylinder,Item,Item,arm cylinder,2,1,APPEARS_WITH
cylinder,pipe positioner,Item,Item,pipe positioner arm cylinder,1,3,APPEARS_WITH
pipe positioner,cylinder,Item,Item,pipe positioner arm cylinder,3,1,O
arm,pipe positioner,Item,Item,pipe positioner arm,2,3,APPEARS_WITH
pipe positioner,arm,Item,Item,pipe positioner arm,3,2,O
on,light,Observation,Item,light on,0,1,O
light,on,Item,Observation,light on,1,0,HAS_OBSERVATION
on,alternator,Observation,Item,alternator light on,0,2,O
alternator,on,Item,Observation,alternator light on,2,0,HAS_OBSERVATION
light,alternator,Item,Item,alternator light,1,2,O
alternator,light,Item,Item,alternator light,2,1,APPEARS_WITH
hole,hyd cooler,Observation,Item,hyd cooler due to pin hole,0,1,O
hyd cooler,hole,Item,Observation,hyd cooler due to pin hole,1,0,HAS_OBSERVATION
hole,change out,Observation,Activity,change out hyd cooler due to pin hole,0,2,O
change out,hole,Activity,Observation,change out hyd cooler due to pin hole,2,0,O
hyd cooler,change out,Item,Activity,change out hyd cooler,1,2,HAS_ACTIVITY
change out,hyd cooler,Activity,Item,change out hyd cooler,2,1,O
access sys.,install,Item,Activity,install access sys.,0,1,HAS_ACTIVITY
install,access sys.,Activity,Item,install access sys.,1,0,O
access sys.,capital,Item,Agent,capital install access sys.,0,2,HAS_AGENT
capital,access sys.,Agent,Item,capital install access sys.,2,0,O
install,capital,Activity,Agent,capital install,1,2,O
capital,install,Agent,Activity,capital install,2,1,O
leaking,seal,Observation,Item,seal leaking,0,1,O
seal,leaking,Item,Observation,seal leaking,1,0,HAS_OBSERVATION
leaking,input shaft,Observation,Item,input shaft seal leaking,0,2,O
input shaft,leaking,Item,Observation,input shaft seal leaking,2,0,HAS_OBSERVATION
leaking,pto,Observation,Item,pto input shaft seal leaking,0,3,O
pto,leaking,Item,Observation,pto input shaft seal leaking,3,0,HAS_OBSERVATION
leaking,front,Observation,Location,front pto input shaft seal leaking,0,4,O
front,leaking,Location,Observation,front pto input shaft seal leaking,4,0,O
seal,input shaft,Item,Item,input shaft seal,1,2,O
input shaft,seal,Item,Item,input shaft seal,2,1,APPEARS_WITH
seal,pto,Item,Item,pto input shaft seal,1,3,O
pto,seal,Item,Item,pto input shaft seal,3,1,APPEARS_WITH
seal,front,Item,Location,front pto input shaft seal,1,4,HAS_LOCATION
front,seal,Location,Item,front pto input shaft seal,4,1,O
input shaft,pto,Item,Item,pto input shaft,2,3,APPEARS_WITH
pto,input shaft,Item,Item,pto input shaft,3,2,O
input shaft,front,Item,Location,front pto input shaft,2,4,HAS_LOCATION
front,input shaft,Location,Item,front pto input shaft,4,2,O
pto,front,Item,Location,front pto,3,4,HAS_LOCATION
front,pto,Location,Item,front pto,4,3,O
hose,replace,Item,Activity,replace hose,0,1,HAS_ACTIVITY
replace,hose,Activity,Item,replace hose,1,0,O
cyl head,leak,Item,Observation,leak no.5 cyl head,0,1,HAS_OBSERVATION
leak,cyl head,Observation,Item,leak no.5 cyl head,1,0,O
cyl head,oil,Item,Consumable,oil leak no.5 cyl head,0,2,HAS_CONSUMABLE
oil,cyl head,Consumable,Item,oil leak no.5 cyl head,2,0,O
cyl head,repair,Item,Activity,repair oil leak no.5 cyl head,0,3,HAS_ACTIVITY
repair,cyl head,Activity,Item,repair oil leak no.5 cyl head,3,0,O
cyl head,inspect,Item,Activity,inspect & repair oil leak no.5 cyl head,0,4,HAS_ACTIVITY
inspect,cyl head,Activity,Item,inspect & repair oil leak no.5 cyl head,4,0,O
leak,oil,Observation,Consumable,oil leak,1,2,O
oil,leak,Consumable,Observation,oil leak,2,1,O
leak,repair,Observation,Activity,repair oil leak,1,3,O
repair,leak,Activity,Observation,repair oil leak,3,1,O
leak,inspect,Observation,Activity,inspect & repair oil leak,1,4,O
inspect,leak,Activity,Observation,inspect & repair oil leak,4,1,O
oil,repair,Consumable,Activity,repair oil,2,3,O
repair,oil,Activity,Consumable,repair oil,3,2,O
oil,inspect,Consumable,Activity,inspect & repair oil,2,4,O
inspect,oil,Activity,Consumable,inspect & repair oil,4,2,O
repair,inspect,Activity,Activity,inspect & repair,3,4,O
inspect,repair,Activity,Activity,inspect & repair,4,3,O
tight,track,Observation,Item,track adjustement , tight,0,1,O
track,tight,Item,Observation,track adjustement , tight,1,0,HAS_OBSERVATION
tight,check,Observation,Activity,check track adjustement , tight,0,2,O
check,tight,Activity,Observation,check track adjustement , tight,2,0,O
track,check,Item,Activity,check track,1,2,HAS_ACTIVITY
check,track,Activity,Item,check track,2,1,O
compressor.,air conditioner,Item,Item,air conditioner compressor.,0,1,O
air conditioner,compressor.,Item,Item,air conditioner compressor.,1,0,APPEARS_WITH
compressor.,replace,Item,Activity,replace air conditioner compressor.,0,2,HAS_ACTIVITY
replace,compressor.,Activity,Item,replace air conditioner compressor.,2,0,O
air conditioner,replace,Item,Activity,replace air conditioner,1,2,HAS_ACTIVITY
replace,air conditioner,Activity,Item,replace air conditioner,2,1,O
bottom,at,Location,Location,at bottom,0,1,O
at,bottom,Location,Location,at bottom,1,0,O
bottom,damaged,Location,Observation,damaged at bottom,0,2,O
damaged,bottom,Observation,Location,damaged at bottom,2,0,O
bottom,cable tray,Location,Item,cable tray damaged at bottom,0,3,O
cable tray,bottom,Item,Location,cable tray damaged at bottom,3,0,HAS_LOCATION
at,damaged,Location,Observation,damaged at,1,2,O
damaged,at,Observation,Location,damaged at,2,1,O
at,cable tray,Location,Item,cable tray damaged at,1,3,O
cable tray,at,Item,Location,cable tray damaged at,3,1,HAS_LOCATION
damaged,cable tray,Observation,Item,cable tray damaged,2,3,O
cable tray,damaged,Item,Observation,cable tray damaged,3,2,HAS_OBSERVATION
holding cylinder,on,Item,Location,on holding cylinder,0,1,HAS_LOCATION
on,holding cylinder,Location,Item,on holding cylinder,1,0,O
holding cylinder,leak,Item,Observation,leak on holding cylinder,0,2,HAS_OBSERVATION
leak,holding cylinder,Observation,Item,leak on holding cylinder,2,0,O
holding cylinder,hydraulic oil,Item,Consumable,hydraulic oil leak on holding cylinder,0,3,HAS_CONSUMABLE
hydraulic oil,holding cylinder,Consumable,Item,hydraulic oil leak on holding cylinder,3,0,O
on,leak,Location,Observation,leak on,1,2,O
leak,on,Observation,Location,leak on,2,1,O
on,hydraulic oil,Location,Consumable,hydraulic oil leak on,1,3,O
hydraulic oil,on,Consumable,Location,hydraulic oil leak on,3,1,O
leak,hydraulic oil,Observation,Consumable,hydraulic oil leak,2,3,O
hydraulic oil,leak,Consumable,Observation,hydraulic oil leak,3,2,O
u/s,breather,Observation,Item,breather u/s,0,1,O
breather,u/s,Item,Observation,breather u/s,1,0,HAS_OBSERVATION
hyd ram,replace,Item,Activity,replace hyd ram,0,1,HAS_ACTIVITY
replace,hyd ram,Activity,Item,replace hyd ram,1,0,O
hyd. tank,cracked,Item,Observation,cracked hyd. tank,0,1,HAS_OBSERVATION
cracked,hyd. tank,Observation,Item,cracked hyd. tank,1,0,O
hyd. tank,repair,Item,Activity,repair cracked hyd. tank,0,2,HAS_ACTIVITY
repair,hyd. tank,Activity,Item,repair cracked hyd. tank,2,0,O
cracked,repair,Observation,Activity,repair cracked,1,2,O
repair,cracked,Activity,Observation,repair cracked,2,1,O
door seals,replace,Item,Activity,replace door seals,0,1,HAS_ACTIVITY
replace,door seals,Activity,Item,replace door seals,1,0,O
grease,blowing,Activity,Observation,blowing grease,0,1,O
blowing,grease,Observation,Activity,blowing grease,1,0,O
grease,air,Activity,Observation,air not blowing grease,0,2,O
air,grease,Observation,Activity,air not blowing grease,2,0,O
blowing,air,Observation,Observation,air not blowing,1,2,O
air,blowing,Observation,Observation,air not blowing,2,1,O
operation,track,Attribute,Item,track operation,0,1,O
track,operation,Item,Attribute,track operation,1,0,HAS_ATTRIBUTE
operation,check,Attribute,Activity,check track operation,0,2,O
check,operation,Activity,Attribute,check track operation,2,0,O
track,check,Item,Activity,check track,1,2,HAS_ACTIVITY
check,track,Activity,Item,check track,2,1,O
power step control,replace,Item,Activity,replace power step control,0,1,HAS_ACTIVITY
replace,power step control,Activity,Item,replace power step control,1,0,O
chain guards,fit,Item,Activity,fit chain guards,0,1,HAS_ACTIVITY
fit,chain guards,Activity,Item,fit chain guards,1,0,O
chain guards,fabricate,Item,Activity,fabricate & fit chain guards,0,2,HAS_ACTIVITY
fabricate,chain guards,Activity,Item,fabricate & fit chain guards,2,0,O
fit,fabricate,Activity,Activity,fabricate & fit,1,2,O
fabricate,fit,Activity,Activity,fabricate & fit,2,1,O
track frame,rhs,Item,Location,rhs track frame,0,1,HAS_LOCATION
rhs,track frame,Location,Item,rhs track frame,1,0,O
track frame,in,Item,Location,in rhs track frame,0,2,HAS_LOCATION
in,track frame,Location,Item,in rhs track frame,2,0,O
track frame,cracking,Item,Observation,cracking in rhs track frame,0,3,HAS_OBSERVATION
cracking,track frame,Observation,Item,cracking in rhs track frame,3,0,O
rhs,in,Location,Location,in rhs,1,2,O
in,rhs,Location,Location,in rhs,2,1,O
rhs,cracking,Location,Observation,cracking in rhs,1,3,O
cracking,rhs,Observation,Location,cracking in rhs,3,1,O
in,cracking,Location,Observation,cracking in,2,3,O
cracking,in,Observation,Location,cracking in,3,2,O
carrier,rear,Item,Location,rear carrier,0,1,HAS_LOCATION
rear,carrier,Location,Item,rear carrier,1,0,O
carrier,side,Item,Location,side rear carrier,0,2,HAS_LOCATION
side,carrier,Location,Item,side rear carrier,2,0,O
rear,side,Location,Location,side rear,1,2,O
side,rear,Location,Location,side rear,2,1,O
shattered.,window,Observation,Item,window shattered.,0,1,O
window,shattered.,Item,Observation,window shattered.,1,0,HAS_OBSERVATION
shattered.,main,Observation,Specifier,main window shattered.,0,2,O
main,shattered.,Specifier,Observation,main window shattered.,2,0,O
shattered.,cab,Observation,Item,cab main window shattered.,0,3,O
cab,shattered.,Item,Observation,cab main window shattered.,3,0,HAS_OBSERVATION
window,main,Item,Specifier,main window,1,2,HAS_SPECIFIER
main,window,Specifier,Item,main window,2,1,O
window,cab,Item,Item,cab main window,1,3,O
cab,window,Item,Item,cab main window,3,1,APPEARS_WITH
main,cab,Specifier,Item,cab main,2,3,O
cab,main,Item,Specifier,cab main,3,2,HAS_SPECIFIER
inspection door,fab,Item,Activity,fab inspection door,0,1,HAS_ACTIVITY
fab,inspection door,Activity,Item,fab inspection door,1,0,O
drain tap,replace,Item,Activity,replace drain tap,0,1,HAS_ACTIVITY
replace,drain tap,Activity,Item,replace drain tap,1,0,O
rotary head,at,Item,Location,at rotary head,0,1,HAS_LOCATION
at,rotary head,Location,Item,at rotary head,1,0,O
rotary head,leak,Item,Observation,leak at rotary head,0,2,HAS_OBSERVATION
leak,rotary head,Observation,Item,leak at rotary head,2,0,O
rotary head,oil,Item,Consumable,oil leak at rotary head,0,3,HAS_CONSUMABLE
oil,rotary head,Consumable,Item,oil leak at rotary head,3,0,O
rotary head,repair,Item,Activity,repair oil leak at rotary head,0,4,HAS_ACTIVITY
repair,rotary head,Activity,Item,repair oil leak at rotary head,4,0,O
at,leak,Location,Observation,leak at,1,2,O
leak,at,Observation,Location,leak at,2,1,O
at,oil,Location,Consumable,oil leak at,1,3,O
oil,at,Consumable,Location,oil leak at,3,1,O
at,repair,Location,Activity,repair oil leak at,1,4,O
repair,at,Activity,Location,repair oil leak at,4,1,O
leak,oil,Observation,Consumable,oil leak,2,3,O
oil,leak,Consumable,Observation,oil leak,3,2,O
leak,repair,Observation,Activity,repair oil leak,2,4,O
repair,leak,Activity,Observation,repair oil leak,4,2,O
oil,repair,Consumable,Activity,repair oil,3,4,O
repair,oil,Activity,Consumable,repair oil,4,3,O
replace,u/s,Activity,Observation,u/s replace,0,1,O
u/s,replace,Observation,Activity,u/s replace,1,0,O
replace,seal,Activity,Item,seal u/s replace,0,2,O
seal,replace,Item,Activity,seal u/s replace,2,0,HAS_ACTIVITY
replace,front,Activity,Location,front seal u/s replace,0,3,O
front,replace,Location,Activity,front seal u/s replace,3,0,O
u/s,seal,Observation,Item,seal u/s,1,2,O
seal,u/s,Item,Observation,seal u/s,2,1,HAS_OBSERVATION
u/s,front,Observation,Location,front seal u/s,1,3,O
front,u/s,Location,Observation,front seal u/s,3,1,O
seal,front,Item,Location,front seal,2,3,HAS_LOCATION
front,seal,Location,Item,front seal,3,2,O
u/s,hydraulic pressure switch,Observation,Item,hydraulic pressure switch u/s,0,1,O
hydraulic pressure switch,u/s,Item,Observation,hydraulic pressure switch u/s,1,0,HAS_OBSERVATION
repairs,manufacturer24,Activity,Agent,manufacturer24 ITEM_ID repairs,0,1,O
manufacturer24,repairs,Agent,Activity,manufacturer24 ITEM_ID repairs,1,0,O
worn,cups,Observation,Item,cups worn,0,1,O
cups,worn,Item,Observation,cups worn,1,0,HAS_OBSERVATION
worn,pipe positioner,Observation,Item,pipe positioner cups worn,0,2,O
pipe positioner,worn,Item,Observation,pipe positioner cups worn,2,0,HAS_OBSERVATION
cups,pipe positioner,Item,Item,pipe positioner cups,1,2,APPEARS_WITH
pipe positioner,cups,Item,Item,pipe positioner cups,2,1,O
pipe.,in,Item,Location,in pipe.,0,1,HAS_LOCATION
in,pipe.,Location,Item,in pipe.,1,0,O
14.01.2008,repairs,Time,Activity,repairs 14.01.2008,0,1,O
repairs,14.01.2008,Activity,Time,repairs 14.01.2008,1,0,O
14.01.2008,manufacturer24,Time,Agent,manufacturer24 ITEM_ID repairs 14.01.2008,0,2,O
manufacturer24,14.01.2008,Agent,Time,manufacturer24 ITEM_ID repairs 14.01.2008,2,0,O
repairs,manufacturer24,Activity,Agent,manufacturer24 ITEM_ID repairs,1,2,O
manufacturer24,repairs,Agent,Activity,manufacturer24 ITEM_ID repairs,2,1,O
alarm,high,Item,Observation,high temp alarm,0,1,HAS_OBSERVATION
high,alarm,Observation,Item,high temp alarm,1,0,O
alarm,stopping,Item,Observation,stopping on high temp alarm,0,2,HAS_OBSERVATION
stopping,alarm,Observation,Item,stopping on high temp alarm,2,0,O
alarm,engine,Item,Item,engine stopping on high temp alarm,0,3,APPEARS_WITH
engine,alarm,Item,Item,engine stopping on high temp alarm,3,0,O
high,stopping,Observation,Observation,stopping on high,1,2,O
stopping,high,Observation,Observation,stopping on high,2,1,O
high,engine,Observation,Item,engine stopping on high,1,3,O
engine,high,Item,Observation,engine stopping on high,3,1,HAS_OBSERVATION
stopping,engine,Observation,Item,engine stopping,2,3,O
engine,stopping,Item,Observation,engine stopping,3,2,HAS_OBSERVATION
motor,carousel,Item,Item,carousel motor,0,1,O
carousel,motor,Item,Item,carousel motor,1,0,APPEARS_WITH
motor,bolts,Item,Consumable,bolts carousel motor,0,2,HAS_CONSUMABLE
bolts,motor,Consumable,Item,bolts carousel motor,2,0,O
motor,missing,Item,Observation,missing bolts carousel motor,0,3,HAS_OBSERVATION
missing,motor,Observation,Item,missing bolts carousel motor,3,0,O
motor,loose,Item,Observation,loose & missing bolts carousel motor,0,4,HAS_OBSERVATION
loose,motor,Observation,Item,loose & missing bolts carousel motor,4,0,O
carousel,bolts,Item,Consumable,bolts carousel,1,2,HAS_CONSUMABLE
bolts,carousel,Consumable,Item,bolts carousel,2,1,O
carousel,missing,Item,Observation,missing bolts carousel,1,3,HAS_OBSERVATION
missing,carousel,Observation,Item,missing bolts carousel,3,1,O
carousel,loose,Item,Observation,loose & missing bolts carousel,1,4,HAS_OBSERVATION
loose,carousel,Observation,Item,loose & missing bolts carousel,4,1,O
bolts,missing,Consumable,Observation,missing bolts,2,3,O
missing,bolts,Observation,Consumable,missing bolts,3,2,O
bolts,loose,Consumable,Observation,loose & missing bolts,2,4,O
loose,bolts,Observation,Consumable,loose & missing bolts,4,2,O
missing,loose,Observation,Observation,loose & missing,3,4,O
loose,missing,Observation,Observation,loose & missing,4,3,O
rotary head,on,Item,Location,on NA rotary head,0,1,HAS_LOCATION
on,rotary head,Location,Item,on NA rotary head,1,0,O
rotary head,leak,Item,Observation,leak on NA rotary head,0,2,HAS_OBSERVATION
leak,rotary head,Observation,Item,leak on NA rotary head,2,0,O
rotary head,oil,Item,Consumable,oil leak on NA rotary head,0,3,HAS_CONSUMABLE
oil,rotary head,Consumable,Item,oil leak on NA rotary head,3,0,O
rotary head,repair,Item,Activity,repair oil leak on NA rotary head,0,4,HAS_ACTIVITY
repair,rotary head,Activity,Item,repair oil leak on NA rotary head,4,0,O
on,leak,Location,Observation,leak on,1,2,O
leak,on,Observation,Location,leak on,2,1,O
on,oil,Location,Consumable,oil leak on,1,3,O
oil,on,Consumable,Location,oil leak on,3,1,O
on,repair,Location,Activity,repair oil leak on,1,4,O
repair,on,Activity,Location,repair oil leak on,4,1,O
leak,oil,Observation,Consumable,oil leak,2,3,O
oil,leak,Consumable,Observation,oil leak,3,2,O
leak,repair,Observation,Activity,repair oil leak,2,4,O
repair,leak,Activity,Observation,repair oil leak,4,2,O
oil,repair,Consumable,Activity,repair oil,3,4,O
repair,oil,Activity,Consumable,repair oil,4,3,O
fill,fuel,Observation,Consumable,fuel fill,0,1,O
fuel,fill,Consumable,Observation,fuel fill,1,0,O
fill,repair,Observation,Activity,repair fuel fill,0,2,O
repair,fill,Activity,Observation,repair fuel fill,2,0,O
fuel,repair,Consumable,Activity,repair fuel,1,2,O
repair,fuel,Activity,Consumable,repair fuel,2,1,O
problem,check out,Observation,Activity,check out power problem,0,1,O
check out,problem,Activity,Observation,check out power problem,1,0,O
drill,on,Item,Location,on drill,0,1,HAS_LOCATION
on,drill,Location,Item,on drill,1,0,O
drill,alarm systems,Item,Item,alarm systems on drill,0,2,O
alarm systems,drill,Item,Item,alarm systems on drill,2,0,APPEARS_WITH
drill,all,Item,Cardinality,all alarm systems on drill,0,3,HAS_CARDINALITY
all,drill,Cardinality,Item,all alarm systems on drill,3,0,O
drill,inspect,Item,Activity,inspect all alarm systems on drill,0,4,HAS_ACTIVITY
inspect,drill,Activity,Item,inspect all alarm systems on drill,4,0,O
on,alarm systems,Location,Item,alarm systems on,1,2,O
alarm systems,on,Item,Location,alarm systems on,2,1,HAS_LOCATION
on,all,Location,Cardinality,all alarm systems on,1,3,O
all,on,Cardinality,Location,all alarm systems on,3,1,O
on,inspect,Location,Activity,inspect all alarm systems on,1,4,O
inspect,on,Activity,Location,inspect all alarm systems on,4,1,O
alarm systems,all,Item,Cardinality,all alarm systems,2,3,HAS_CARDINALITY
all,alarm systems,Cardinality,Item,all alarm systems,3,2,O
alarm systems,inspect,Item,Activity,inspect all alarm systems,2,4,HAS_ACTIVITY
inspect,alarm systems,Activity,Item,inspect all alarm systems,4,2,O
all,inspect,Cardinality,Activity,inspect all,3,4,O
inspect,all,Activity,Cardinality,inspect all,4,3,O
turbo,switch,Item,Item,switch for turbo,0,1,O
switch,turbo,Item,Item,switch for turbo,1,0,APPEARS_WITH
turbo,fire supp,Item,Item,fire supp switch for turbo,0,2,O
fire supp,turbo,Item,Item,fire supp switch for turbo,2,0,APPEARS_WITH
turbo,repair,Item,Activity,repair fire supp switch for turbo,0,3,HAS_ACTIVITY
repair,turbo,Activity,Item,repair fire supp switch for turbo,3,0,O
switch,fire supp,Item,Item,fire supp switch,1,2,O
fire supp,switch,Item,Item,fire supp switch,2,1,APPEARS_WITH
switch,repair,Item,Activity,repair fire supp switch,1,3,HAS_ACTIVITY
repair,switch,Activity,Item,repair fire supp switch,3,1,O
fire supp,repair,Item,Activity,repair fire supp,2,3,HAS_ACTIVITY
repair,fire supp,Activity,Item,repair fire supp,3,2,O
cylinder,slap wrench,Item,Item,slap wrench cylinder,0,1,APPEARS_WITH
slap wrench,cylinder,Item,Item,slap wrench cylinder,1,0,O
cylinder,on,Item,Location,on slap wrench cylinder,0,2,HAS_LOCATION
on,cylinder,Location,Item,on slap wrench cylinder,2,0,O
cylinder,leak,Item,Observation,leak on slap wrench cylinder,0,3,HAS_OBSERVATION
leak,cylinder,Observation,Item,leak on slap wrench cylinder,3,0,O
cylinder,oil,Item,Consumable,oil leak on slap wrench cylinder,0,4,HAS_CONSUMABLE
oil,cylinder,Consumable,Item,oil leak on slap wrench cylinder,4,0,O
slap wrench,on,Item,Location,on slap wrench,1,2,HAS_LOCATION
on,slap wrench,Location,Item,on slap wrench,2,1,O
slap wrench,leak,Item,Observation,leak on slap wrench,1,3,HAS_OBSERVATION
leak,slap wrench,Observation,Item,leak on slap wrench,3,1,O
slap wrench,oil,Item,Consumable,oil leak on slap wrench,1,4,HAS_CONSUMABLE
oil,slap wrench,Consumable,Item,oil leak on slap wrench,4,1,O
on,leak,Location,Observation,leak on,2,3,O
leak,on,Observation,Location,leak on,3,2,O
on,oil,Location,Consumable,oil leak on,2,4,O
oil,on,Consumable,Location,oil leak on,4,2,O
leak,oil,Observation,Consumable,oil leak,3,4,O
oil,leak,Consumable,Observation,oil leak,4,3,O
u/s,aux drive,Observation,Item,aux drive u/s,0,1,O
aux drive,u/s,Item,Observation,aux drive u/s,1,0,HAS_OBSERVATION
u/s,alternator,Observation,Item,alternator aux drive u/s,0,2,O
alternator,u/s,Item,Observation,alternator aux drive u/s,2,0,HAS_OBSERVATION
aux drive,alternator,Item,Item,alternator aux drive,1,2,O
alternator,aux drive,Item,Item,alternator aux drive,2,1,APPEARS_WITH
spanner,deck,Item,Item,deck spanner,0,1,O
deck,spanner,Item,Item,deck spanner,1,0,APPEARS_WITH
spanner,broked,Item,Observation,broked deck spanner,0,2,HAS_OBSERVATION
broked,spanner,Observation,Item,broked deck spanner,2,0,O
deck,broked,Item,Observation,broked deck,1,2,HAS_OBSERVATION
broked,deck,Observation,Item,broked deck,2,1,O
seals,lid,Item,Item,lid seals,0,1,O
lid,seals,Item,Item,lid seals,1,0,APPEARS_WITH
seals,air cond,Item,Item,air cond lid seals,0,2,O
air cond,seals,Item,Item,air cond lid seals,2,0,APPEARS_WITH
seals,replace,Item,Activity,replace air cond lid seals,0,3,HAS_ACTIVITY
replace,seals,Activity,Item,replace air cond lid seals,3,0,O
lid,air cond,Item,Item,air cond lid,1,2,O
air cond,lid,Item,Item,air cond lid,2,1,APPEARS_WITH
lid,replace,Item,Activity,replace air cond lid,1,3,HAS_ACTIVITY
replace,lid,Activity,Item,replace air cond lid,3,1,O
air cond,replace,Item,Activity,replace air cond,2,3,HAS_ACTIVITY
replace,air cond,Activity,Item,replace air cond,3,2,O
repairs,manufacturer24,Activity,Agent,manufacturer24 ITEM_ID repairs,0,1,O
manufacturer24,repairs,Agent,Activity,manufacturer24 ITEM_ID repairs,1,0,O
suction hose,on,Item,Location,on suction hose,0,1,HAS_LOCATION
on,suction hose,Location,Item,on suction hose,1,0,O
suction hose,leak,Item,Observation,leak on suction hose,0,2,HAS_OBSERVATION
leak,suction hose,Observation,Item,leak on suction hose,2,0,O
suction hose,oil,Item,Consumable,oil leak on suction hose,0,3,HAS_CONSUMABLE
oil,suction hose,Consumable,Item,oil leak on suction hose,3,0,O
on,leak,Location,Observation,leak on,1,2,O
leak,on,Observation,Location,leak on,2,1,O
on,oil,Location,Consumable,oil leak on,1,3,O
oil,on,Consumable,Location,oil leak on,3,1,O
leak,oil,Observation,Consumable,oil leak,2,3,O
oil,leak,Consumable,Observation,oil leak,3,2,O
sticking.,hydraulic pressure guage,Observation,Item,hydraulic pressure guage sticking.,0,1,O
hydraulic pressure guage,sticking.,Item,Observation,hydraulic pressure guage sticking.,1,0,HAS_OBSERVATION
19.12.2007,repairs,Time,Activity,repairs 19.12.2007,0,1,O
repairs,19.12.2007,Activity,Time,repairs 19.12.2007,1,0,O
19.12.2007,manufacturer24,Time,Agent,manufacturer24 ITEM_ID repairs 19.12.2007,0,2,O
manufacturer24,19.12.2007,Agent,Time,manufacturer24 ITEM_ID repairs 19.12.2007,2,0,O
repairs,manufacturer24,Activity,Agent,manufacturer24 ITEM_ID repairs,1,2,O
manufacturer24,repairs,Agent,Activity,manufacturer24 ITEM_ID repairs,2,1,O
hoses,manufacturer24,Item,Agent,manufacturer24 ITEM_ID hoses,0,1,HAS_AGENT
manufacturer24,hoses,Agent,Item,manufacturer24 ITEM_ID hoses,1,0,O
needs,pipe support,Observation,Item,pipe support needs,0,1,O
pipe support,needs,Item,Observation,pipe support needs,1,0,HAS_OBSERVATION
not locking,locking pin,Observation,Item,locking pin not locking,0,1,O
locking pin,not locking,Item,Observation,locking pin not locking,1,0,HAS_OBSERVATION
timing shaft.,alingment,Item,Attribute,alingment of timing shaft.,0,1,HAS_ATTRIBUTE
alingment,timing shaft.,Attribute,Item,alingment of timing shaft.,1,0,O
timing shaft.,check,Item,Activity,check alingment of timing shaft.,0,2,HAS_ACTIVITY
check,timing shaft.,Activity,Item,check alingment of timing shaft.,2,0,O
alingment,check,Attribute,Activity,check alingment,1,2,O
check,alingment,Activity,Attribute,check alingment,2,1,O
not working,jack,Observation,Item,jack not working,0,1,O
jack,not working,Item,Observation,jack not working,1,0,HAS_OBSERVATION
not working,one,Observation,Cardinality,one jack not working,0,2,O
one,not working,Cardinality,Observation,one jack not working,2,0,O
jack,one,Item,Cardinality,one jack,1,2,HAS_CARDINALITY
one,jack,Cardinality,Item,one jack,2,1,O
inside,gearbox,Location,Item,gearbox fram inside,0,1,O
